TweetID|TweetFullText|annotationDesc|predictDesc
911.txt|Residential street flooded in the Washington Ave/Westcott area houwx Harvey HurricaneHarvey|[{'locationDesc': 'Washington Ave/Westcott', 'locationCate': 'C5', 'startIndex': 34, 'endIndex': 57}]|C10: Washington Ave/Westcott area
914.txt|HoustonStrong HoustonFlood Sunset Over Buffalo Bayou at Peak Road Wednesday August 30th 7:42 p. m.|[{'locationDesc': 'Buffalo Bayou at Peak Road', 'locationCate': 'C5', 'startIndex': 39, 'endIndex': 65}]|C9: Buffalo Bayou; C5: Peak Road
915.txt|Help please. Meadville St, 77061 45/Monroe/Hobby area houstonflood â€¦|[{'locationDesc': 'Meadville St', 'locationCate': 'C2', 'startIndex': 13, 'endIndex': 25}, {'locationDesc': 'Monroe/Hobby', 'locationCate': 'C10', 'startIndex': 36, 'endIndex': 48}]|C2: Meadville St, 77061; C10: 45/Monroe/Hobby area
916.txt|Retweeted Humanity Road (): TX Harvey- Harris County Federal Marshall's Office is no ...|[{'locationDesc': 'TX', 'locationCate': 'C9', 'startIndex': 28, 'endIndex': 30}, {'locationDesc': 'Harris County', 'locationCate': 'C9', 'startIndex': 39, 'endIndex': 52}]|C9: Harris County Federal Marshall's Office
918.txt|Richmond Avenue flooded between Edloe & Buffalo Spdwy. harvey houston|[{'locationDesc': 'Richmond Avenue flooded between Edloe & Buffalo Spdwy', 'locationCate': 'C11', 'startIndex': 0, 'endIndex': 53}, {'locationDesc': 'houston', 'locationCate': 'C9', 'startIndex': 62, 'endIndex': 69}]|C2: Richmond Avenue; C5: Edloe & Buffalo Spdwy
921.txt|River on S. Fry Road. CincoRanch katyflood harvey|[{'locationDesc': 'S. Fry Road', 'locationCate': 'C2', 'startIndex': 9, 'endIndex': 20}, {'locationDesc': 'CincoRanch', 'locationCate': 'C9', 'startIndex': 22, 'endIndex': 32}]|C6: S. Fry Road
922.txt|River of a street in the front and a pond forming in the back yard Harvey HoustonMetro Katy|[{'locationDesc': 'Katy', 'locationCate': 'C9', 'startIndex': 87, 'endIndex': 91}]|C9: HoustonMetro; C9: Katy
924.txt|Rockport peak gust 105mph Aransas pass 116mph sustained both sites sub Cat-3 in the eye wall. Please tell me why â€¦|[{'locationDesc': 'Rockport', 'locationCate': 'C9', 'startIndex': 0, 'endIndex': 8}, {'locationDesc': 'Aransas', 'locationCate': 'C9', 'startIndex': 26, 'endIndex': 33}]|C9: Rockport; C9: Aransas pass
926.txt|Charlotte Drop Off Location: The Life Center Charlotte, 2435 Toomey Ave. SocksForHouston LCFellowship â€¦|[{'locationDesc': 'Charlotte', 'locationCate': 'C9', 'startIndex': 0, 'endIndex': 9}, {'locationDesc': 'The Life Center Charlotte', 'locationCate': 'C7', 'startIndex': 29, 'endIndex': 54}, {'locationDesc': '2435 Toomey Ave', 'locationCate': 'C1', 'startIndex': 56, 'endIndex': 71}]|C7: The Life Center Charlotte; C1: 2435 Toomey Ave.
93.txt|Christie Reed and 9 mo. Old child 4121 Turtle Creek Dr Apt B31 Port Arthur, TX (Roof collapsing) Harvey2017 Harve|[{'locationDesc': '4121 Turtle Creek Dr Apt B31 Port Arthur, TX', 'locationCate': 'C1', 'startIndex': 34, 'endIndex': 78}]|C1: 4121 Turtle Creek Dr Apt B31; C9: Port Arthur, TX
933.txt|STOP the rumor mill. False accusations re: Animal Rescue Shelter at Ford Park.|[{'locationDesc': 'Ford Park', 'locationCate': 'C7', 'startIndex': 68, 'endIndex': 77}]|C8: Animal Rescue Shelter; C7: Ford Park
935.txt|Sams on Richey rd Harvey HoustonStrong|[{'locationDesc': 'Richey rd', 'locationCate': 'C2', 'startIndex': 8, 'endIndex': 17}]|C8: Sams; C2: Richey rd
936.txt|San Felipe St at Sage in Uptown beginning to flood. Not smart to drive. hurricaneharvey|[{'locationDesc': 'San Felipe St', 'locationCate': 'C2', 'startIndex': 0, 'endIndex': 13}, {'locationDesc': 'Sage', 'locationCate': 'C9', 'startIndex': 17, 'endIndex': 21}, {'locationDesc': 'Uptown', 'locationCate': 'C9', 'startIndex': 25, 'endIndex': 31}]|C5: San Felipe St at Sage; C10: Uptown
937.txt|San Marcos has opened the Brush Drop off (750 River Rd) for tree limbs and vegetative debris from Harvey 8am- 7pm t â€¦|[{'locationDesc': 'San Marcos', 'locationCate': 'C9', 'startIndex': 0, 'endIndex': 10}, {'locationDesc': '750 River Rd', 'locationCate': 'C1', 'startIndex': 42, 'endIndex': 54}]|C9: San Marcos; C7: Brush Drop off (750 River Rd)
938.txt|Sandbags at the front doors of Union Station, Minute Maid Park in downtown Houston. Astros Harvey khou11|[{'locationDesc': 'Union Station', 'locationCate': 'C7', 'startIndex': 31, 'endIndex': 44}, {'locationDesc': 'Minute Maid Park', 'locationCate': 'C7', 'startIndex': 46, 'endIndex': 62}, {'locationDesc': 'Houston', 'locationCate': 'C9', 'startIndex': 75, 'endIndex': 82}]|C8: Union Station; C7: Minute Maid Park; C9: downtown Houston
941.txt|Seeking information/pictures of Tivoli Texas esp'ly school, water tower, Scott street rockport fulton holidaybeach harvey|[{'locationDesc': 'Tivoli Texas', 'locationCate': 'C9', 'startIndex': 32, 'endIndex': 44}, {'locationDesc': 'Scott street', 'locationCate': 'C2', 'startIndex': 73, 'endIndex': 85}, {'locationDesc': 'rockport', 'locationCate': 'C9', 'startIndex': 86, 'endIndex': 94}, {'locationDesc': 'fulton', 'locationCate': 'C9', 'startIndex': 95, 'endIndex': 101}, {'locationDesc': 'holidaybeach', 'locationCate': 'C9', 'startIndex': 102, 'endIndex': 114}]|C9: Tivoli Texas; C8: school; C8: water tower; C2: Scott street
946.txt|Service Site for HurricaneHarvey families: September 1st 10-3, St. Margarets Catholic Church 276 E Bellville St, Giddings, TX GiddingsT|[{'locationDesc': 'St. Margarets Catholic Church', 'locationCate': 'C8', 'startIndex': 63, 'endIndex': 92}, {'locationDesc': '276 E Bellville St, Giddings, TX', 'locationCate': 'C1', 'startIndex': 93, 'endIndex': 125}, {'locationDesc': 'GiddingsT', 'locationCate': 'C9', 'startIndex': 126, 'endIndex': 135}]|C8: St. Margarets Catholic Church; C1: 276 E Bellville St; C9: Giddings, TX
947.txt|Severe damage to Fairfield Inn in Rockport. 128 people being evacuated. HurricaneHarve|[{'locationDesc': 'Rockport', 'locationCate': 'C9', 'startIndex': 34, 'endIndex': 42}]|C8: Fairfield Inn; C9: Rockport
949.txt|Sharing: Dogs Day Inn on Cypress & 290 need help & rescue! TexasFlood HarveyStorm Rescue Dogs|[{'locationDesc': 'Cypress & 290', 'locationCate': 'C5', 'startIndex': 25, 'endIndex': 38}]|C8: Dogs Day Inn; C5: Cypress & 290
95.txt|USCG 13098 Seaberg Dr Crosby, Tx 77532 HurricaneHarvey Stuck surrounded by bayou and house is being swallowed up!! â€¦|[{'locationDesc': '13098 Seaberg Dr Crosby, Tx 77532', 'locationCate': 'C1', 'startIndex': 5, 'endIndex': 38}]|C1: 13098 Seaberg Dr, Crosby, Tx 77532
952.txt|Garrett Rd at CE King HoustonStrong HoustonFlood GreensBayou|[{'locationDesc': 'Garrett Rd at CE King', 'locationCate': 'C5', 'startIndex': 0, 'endIndex': 21}, {'locationDesc': 'GreensBayou', 'locationCate': 'C6', 'startIndex': 49, 'endIndex': 60}]|C5: Garrett Rd at CE King
954.txt|Shelter in Yorktown TX: St. Paul Lutheran Church-234 N Gohmert St Harvey HurricaneHarver|[{'locationDesc': 'Yorktown TX', 'locationCate': 'C9', 'startIndex': 11, 'endIndex': 22}, {'locationDesc': 'St. Paul Lutheran Church', 'locationCate': 'C8', 'startIndex': 24, 'endIndex': 48}, {'locationDesc': '234 N Gohmert St', 'locationCate': 'C1', 'startIndex': 49, 'endIndex': 65}]|C9: Yorktown TX; C8: St. Paul Lutheran Church-234 N Gohmert St
955.txt|Shelter in Louisiana: Morning Star Baptist Church â€“ 5340 Jewella Ave., Shreveport, LA Harvey|[{'locationDesc': 'Louisiana', 'locationCate': 'C9', 'startIndex': 11, 'endIndex': 20}, {'locationDesc': 'Morning Star Baptist Church', 'locationCate': 'C8', 'startIndex': 22, 'endIndex': 49}, {'locationDesc': '5340 Jewella Ave., Shreveport, LA', 'locationCate': 'C1', 'startIndex': 52, 'endIndex': 85}]|C8: Morning Star Baptist Church; C1: 5340 Jewella Ave., Shreveport, LA
957.txt|Skip houstontraffic, stop at 4 MARGARITAS! 419 Travis St houston marketsquare downtownhouston â€¦|[{'locationDesc': '419 Travis St houston', 'locationCate': 'C1', 'startIndex': 43, 'endIndex': 64}, {'locationDesc': 'marketsquare', 'locationCate': 'C7', 'startIndex': 65, 'endIndex': 77}, {'locationDesc': 'downtownhouston', 'locationCate': 'C9', 'startIndex': 78, 'endIndex': 93}]|C8: 4 MARGARITAS; C1: 419 Travis St; C9: houston marketsquare; C9:
958.txt|Small infant in 7490 Brompton St, Bld 2, 322. Near Bray Bayou. Whole apartment in water. Need rescue!! please help houstonflood!!|[{'locationDesc': '7490 Brompton St', 'locationCate': 'C1', 'startIndex': 16, 'endIndex': 32}, {'locationDesc': 'Bray Bayou', 'locationCate': 'C6', 'startIndex': 51, 'endIndex': 61}]|C1: 7490 Brompton St, Bld 2, 322; C7: Bray Bayou
959.txt|So far we had Harvey decimate southern TX. HurricaneIrma heading toward Florida & two other systems building over the Gulf & Atlanti|[{'locationDesc': 'TX', 'locationCate': 'C9', 'startIndex': 39, 'endIndex': 41}, {'locationDesc': 'Florida', 'locationCate': 'C9', 'startIndex': 72, 'endIndex': 79}, {'locationDesc': 'Gulf', 'locationCate': 'C6', 'startIndex': 118, 'endIndex': 122}, {'locationDesc': 'Atlanti', 'locationCate': 'C6', 'startIndex': 125, 'endIndex': 132}]|C9: southern TX; C9: Florida; C6: Gulf; C6: Atlantic
96.txt|Truckonthebayou was serving Nat'l Guard and 1st responders at West Rd fire station this afternoon. Harvey â€¦|[{'locationDesc': 'West Rd', 'locationCate': 'C2', 'startIndex': 62, 'endIndex': 69}]|C8: West Rd fire station
966.txt|Spent summer in trailer park near Galveston. Many good folk will lose everything due to HurricaneHarvey but I hope they don't lose lives|[{'locationDesc': 'Galveston', 'locationCate': 'C9', 'startIndex': 34, 'endIndex': 43}]|C7: trailer park near Galveston; C9: Galveston
969.txt|Spring Creek under Grogans Mill Road near Sawdust @ IH-45 in The Woodlands ... Not too bad. Harvey|[{'locationDesc': 'Spring Creek', 'locationCate': 'C6', 'startIndex': 0, 'endIndex': 12}, {'locationDesc': 'Grogans Mill Road', 'locationCate': 'C2', 'startIndex': 19, 'endIndex': 36}, {'locationDesc': 'Sawdust @ IH-45', 'locationCate': 'C5', 'startIndex': 42, 'endIndex': 57}, {'locationDesc': 'The Woodlands', 'locationCate': 'C9', 'startIndex': 61, 'endIndex': 74}]|C6: Spring Creek; C7: Grogans Mill Road; C2: Sawdust @ IH-45; C9: The Wood
97.txt|SalvationArmy says thank you Coach Stephanie Street & athletes of Ray High School in Corpus Christi! Harvey2017 â€¦|[{'locationDesc': 'Ray High School', 'locationCate': 'C8', 'startIndex': 66, 'endIndex': 81}, {'locationDesc': 'Corpus Christi', 'locationCate': 'C9', 'startIndex': 85, 'endIndex': 99}]|C2: Stephanie Street; C8: Ray High School; C9: Corpus Christi
971.txt|Star Stop on Mills Rd. & Gessner off Beltway 8 has fuel. StarStop Houston Harvey HurricaneHarve|[{'locationDesc': 'Mills Rd. & Gessner', 'locationCate': 'C5', 'startIndex': 13, 'endIndex': 32}, {'locationDesc': 'Beltway 8', 'locationCate': 'C3', 'startIndex': 37, 'endIndex': 46}, {'locationDesc': 'Houston', 'locationCate': 'C9', 'startIndex': 66, 'endIndex': 73}]|C8: Star Stop; C5: Mills Rd. & Gessner; C3: Beltway 8
976.txt|Strand Street, Gslveston TX @ 2:30 on 8/ 29/29017 Harvey2017 GalvestonTX Strandstreet|[{'locationDesc': 'Strand Street', 'locationCate': 'C2', 'startIndex': 0, 'endIndex': 13}, {'locationDesc': 'Gslveston TX', 'locationCate': 'C9', 'startIndex': 15, 'endIndex': 27}, {'locationDesc': 'GalvestonTX', 'locationCate': 'C9', 'startIndex': 61, 'endIndex': 72}]|C2: Strand Street, Galveston TX
98.txt|STL here is a way to help out HurricaneHarvey victims! Join us this Friday, on Butler Hill Road! â€¦|[{'locationDesc': 'Butler Hill Road', 'locationCate': 'C2', 'startIndex': 79, 'endIndex': 95}]|C9: STL; C2: Butler Hill Road
981.txt|Strong, persistent Western ridge bringing CA heatwave may contribute to stalling of Hurricane Harvey & extreme TX â€¦|[{'locationDesc': 'TX', 'locationCate': 'C9', 'startIndex': 111, 'endIndex': 113}]|C6: Western ridge; C9: CA; C9: TX
983.txt|Sugar Land Methodist church is now a shelter, pets welcome in crates. 431 Eldridge Road harvey sugarland houston|[{'locationDesc': 'Sugar Land Methodist church', 'locationCate': 'C8', 'startIndex': 0, 'endIndex': 27}, {'locationDesc': '431 Eldridge Road', 'locationCate': 'C1', 'startIndex': 70, 'endIndex': 87}, {'locationDesc': 'sugarland', 'locationCate': 'C1', 'startIndex': 95, 'endIndex': 104}, {'locationDesc': 'houston', 'locationCate': 'C1', 'startIndex': 105, 'endIndex': 112}]|C8: Sugar Land Methodist church; C1: 431 Eldridge Road
985.txt|Sunday September 24 at City Church downtown will be having a blood drive for hurricaneharvey for Houston & all of the Texas Coast|[{'locationDesc': 'City Church', 'locationCate': 'C8', 'startIndex': 23, 'endIndex': 34}, {'locationDesc': 'Houston', 'locationCate': 'C9', 'startIndex': 97, 'endIndex': 104}, {'locationDesc': 'Texas Coast', 'locationCate': 'C6', 'startIndex': 118, 'endIndex': 129}]|C8: City Church downtown; C9: Houston; C9: Texas Coast
986.txt|Supreme Court of Tx provides relief to affected Texans Harvey TxCourts RescueRecoveryRebuildSETX|[{'locationDesc': 'Tx', 'locationCate': 'C9', 'startIndex': 17, 'endIndex': 19}]|C8: Supreme Court of Tx
988.txt|TODAY! Drop off your donations for houston 2-4 p Alley behind 834 N 26th St hurricaneharvey â€¦|[{'locationDesc': '834 N 26th St', 'locationCate': 'C1', 'startIndex': 62, 'endIndex': 75}]|C5: Alley behind 834 N 26th St
989.txt|TODAY: Car wash at Eugene Field 2900 31st Ave fr 10a- 2p. Help them support a Houston elementary after Hurricane Harvey disaster|[{'locationDesc': '2900 31st Ave', 'locationCate': 'C1', 'startIndex': 32, 'endIndex': 45}, {'locationDesc': 'Houston', 'locationCate': 'C9', 'startIndex': 78, 'endIndex': 85}]|C8: Eugene Field; C1: 2900 31st Ave; C9: Houston
99.txt|Rockport had winds of 132 mph. HurricaneHarvey. 9 Families still missing from RV park in Rockport|[{'locationDesc': 'Rockport', 'locationCate': 'C9', 'startIndex': 0, 'endIndex': 8}, {'locationDesc': 'Rockport', 'locationCate': 'C9', 'startIndex': 89, 'endIndex': 97}]|C9: Rockport; C7: RV park
990.txt|TRACKING HARVEY: An EastTexas park event for 10 a. m. has been canceled due to Hurricane Harvey â€¦|[{'locationDesc': 'EastTexas', 'locationCate': 'C9', 'startIndex': 20, 'endIndex': 29}]|C7: EastTexas park
991.txt|TX Supreme Court issued an order allowing attorneys licensed/good standing in another U. S. jurisdiction to practice in TX for 6 mos Harve|[{'locationDesc': 'U. S.', 'locationCate': 'C9', 'startIndex': 86, 'endIndex': 91}, {'locationDesc': 'TX', 'locationCate': 'C9', 'startIndex': 0, 'endIndex': 2}]|C9: TX
993.txt|TX 249 Northbound at Chasewood Dr. Louetta Rd. Exit. houstonflood|[{'locationDesc': 'TX 249 Northbound at Chasewood Dr. Louetta Rd. Exit', 'locationCate': 'C11', 'startIndex': 0, 'endIndex': 51}]|C3: TX 249 Northbound; C2: Chasewood Dr.; C4: Louetta Rd. Exit
994.txt|TX: We're hosting a Harvey Town Hall Meeting with in Friendswood Co., League City, & Dickson Co. Info:|[{'locationDesc': 'TX', 'locationCate': 'C9', 'startIndex': 0, 'endIndex': 2}, {'locationDesc': 'League City', 'locationCate': 'C9', 'startIndex': 70, 'endIndex': 81}]|C9: Friendswood Co.; C9: League City; C9: Dickson Co.
995.txt|No, this is NOT a river. It is a Houston Freeway. N I-45 and Main Street. PLS avoid the roads! Harvey Harvey2017|[{'locationDesc': 'N I-45 and Main Street', 'locationCate': 'C5', 'startIndex': 50, 'endIndex': 72}]|C9: Houston Freeway; C3: N I-45; C4: Main Street
996.txt|Taking Harvey2017 and Irma2017 donations at 6150 South Park location in Hamburg. Buffalo|[{'locationDesc': '6150 South Park location in Hamburg', 'locationCate': 'C1', 'startIndex': 44, 'endIndex': 79}, {'locationDesc': 'Buffalo', 'locationCate': 'C9', 'startIndex': 81, 'endIndex': 88}]|C1: 6150 South Park location; C9: Hamburg
997.txt|Teachers from the Houston area are collecting supplies for Harvey at Sara Park in Tomahawk until 7p. m.|[{'locationDesc': 'Houston', 'locationCate': 'C9', 'startIndex': 18, 'endIndex': 25}, {'locationDesc': 'Sara Park', 'locationCate': 'C7', 'startIndex': 69, 'endIndex': 78}, {'locationDesc': 'Tomahawk', 'locationCate': 'C9', 'startIndex': 82, 'endIndex': 90}]|C9: Houston area; C7: Sara Park; C9: Tomahawk
